user,text,date,location,fav_count,re_count,no_followers,hashtags
MZLukmanjee,"@NianticLabs There is a Global Pandemic still, Vaccine doesn't work against the Delta Variant against Covid-19, rat… https://t.co/p3BWnmiyCp",2021-06-21 18:01:41,Sri Lanka,17,2,193,[]
Dragongirl8903,"I wanna get this off my chest: ever since the pandemic, people are still hellbent on believing that Covid-19 is fak… https://t.co/f4hekjLu16",2021-06-21 17:57:08,"Illinois, USA",1,0,11,[]
TwinklingSingh,"Amid the censure of the Modi government, India’s health care capitalists have gone largely unnoticed. Aided at each… https://t.co/XmlSjJX2cT",2021-06-21 17:54:59,"Minneapolis, MN",3,1,863,[]
daveunger3,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/l1WwqXMszB by @aparna_gopalan",2021-06-21 17:53:12,"Kelowna, B.C.",0,0,1488,[]
CaseyDanson,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/hCZWP9LVcT by @aparna_gopalan",2021-06-21 17:52:35,Los Angeles,0,0,431,[]
gotdem,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/3X40dtejPF by @aparna_gopalan",2021-06-21 17:48:00,,1,0,4069,[]
BoothyCraig,@Pete01mcfc @peteilc Same here. Know someone who had covid on death cert but only had negative tests so that doesn'… https://t.co/sIkNuhauBJ,2021-06-21 17:47:11,,2,0,878,[]
Numbers48821163,@SabiVM what pandemic..CDA only had &lt;4% of the population test positive and vast majority recovered. The issue is w… https://t.co/RdeK0ciZSh,2021-06-21 17:46:45,,0,0,1,[]
theintercept,"India’s very own Big Pharma has used the pandemic to strengthen market shares, grow profits, and place vaccines beh… https://t.co/y75bplKkkj",2021-06-21 17:46:21,"New York, NY",41,26,863001,[]
Outlookindia,REPLUG|INTERVIEW| Former leader of  UK Labour Party Jeremy Corbyn speaks to Outlook’s @bhadrakali20 on the G-7 pled… https://t.co/cpZr8JHT9O,2021-06-21 17:45:00,"New Delhi, India",0,1,233451,[]
MarkRalston,"Covid. the vaccine, the pandemic. THE MOST CONTAGIOUS LIE IN HISTORY, where all who are to lazy to look beyond main… https://t.co/Xbe08mJfZG",2021-06-21 17:43:35,Motherwell,3,1,628,[]
trinitiesinfo,@SurrbhiM Only congress trends such hashtags. #Yoga strengthens respiratory immune system to fight #Covid #Vaccine… https://t.co/YLsFOzsF6O,2021-06-21 17:42:45,India,0,0,1597,"['Yoga', 'Covid', 'Vaccine']"
DaronCowley,Many women missed their mammogram during the COVID-19 Pandemic. Now is the time to reschedule them. Hospitals have… https://t.co/zzAEVw5YCG,2021-06-21 17:42:41,,1,0,282,[]
stayingurgaon,Free Covid-19 vaccine jabs for all adults: What you need to know https://t.co/3iMrVkEgOI,2021-06-21 17:39:37,Gurgaon,0,0,686,[]
CorinnaLotz,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/vSoX2Qh0Za by @aparna_gopalan @democracyOK",2021-06-21 17:35:59,UK,1,0,459,[]
inc_brands,Biden administration announces plan to share 55 million Covid-19 doses abroad https://t.co/q2EdLLPNFi https://t.co/wqTEE4q4tY,2021-06-21 17:30:14,,0,0,4,[]
JonLemire,President Joe Biden is expected to fall short of his commitment to shipping 80 million COVID-19 vaccine doses abroa… https://t.co/OHezIql4os,2021-06-21 17:28:17,NYC/Washington,34,14,243690,[]
PTGT,"While many Americans have received the COVID-19 vaccine, the long-term impact of the pandemic on logistics and supp… https://t.co/vLvk3bFU4o",2021-06-21 17:25:01,"ÜT: 33.929013,-118.127622",1,0,846,[]
spoodadoo23,@primeloomis @jfreezin @McFlyus @BrandonPerna His transmissivity rate is still just as high as day 1 of the pandemi… https://t.co/RCZnSXKtmy,2021-06-21 17:24:55,,2,0,24,[]
robb2012,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/6UE8HWE1XE by @aparna_gopalan",2021-06-21 17:24:10,,0,0,131,[]
Barpeta_Police,"#covid19vaccinationdrive

The enhanced vaccination drive  started in Barpeta District. Today 11611 people had taken… https://t.co/VY5aOHe4pU",2021-06-21 17:23:42,"Barpeta, India",35,7,4401,['covid19vaccinationdrive']
ForMyLegacy,The covid vaccine isn't an excuse to cause another zoonotic caused pandemic or to continue to not educate yourself… https://t.co/aRlZJ4tv6G,2021-06-21 17:12:48,,0,0,6,[]
AlinaTelehealth,It has been 500 days since the first known US death from Covid-19. Variants and low vaccination rates threaten to p… https://t.co/xoZ9ICEVz9,2021-06-21 17:10:31,United States of America,0,0,76,[]
lewisandclark,Challenge accepted! We are joining other colleges and universities across the nation in the White House… https://t.co/0c3uBGoCr4,2021-06-21 17:03:04,"Portland, Oregon",8,0,5810,[]
MoneyShow,"Could an oral vaccine be the Holy Grail in fighting a pandemic?
 https://t.co/Hppipe2hNe
#Biotechnology… https://t.co/LYZDM4is8h",2021-06-21 17:03:04,"Sarasota, FL",0,0,18514,['Biotechnology']
browe05,Three Years Is Too Long to Wait for a Global Vaccine Rollout https://t.co/tjvOjzZO5Z,2021-06-21 16:59:47,Ottawa,0,0,76,[]
ErieLake5,"@GOPChairwoman The #GOP loves the pandemic. 

Only 52% of Republicans said they were partially or fully vaccinated,… https://t.co/AvAiCtuW87",2021-06-21 16:58:48,,0,0,302,['GOP']
TransWaveJA,"""At least 70 trans people were vaccinated in one day against COVID-19, as part of a successful vaccine drive in Ind… https://t.co/PJK2LsjNRX",2021-06-21 16:54:06,Jamaica,3,1,2657,[]
Outlookindia,"REPLUG|According to UK health officials, 99 percent of all #Covid19 infections in the country have been caused due… https://t.co/u2Ul2jmvi7",2021-06-21 16:45:00,"New Delhi, India",3,1,233451,['Covid19']
news18dotcom,"With the Central government making free COVID-19 vaccination available to all adults, PM Modi appealed to people to… https://t.co/7WIFKDbdrS",2021-06-21 16:45:00,India,4,1,152718,[]
Charles_Lipson,"What went right and what went wrong with #science during the #COVID #pandemic?
#PublicHealth #China

https://t.co/HGHJMna61Z",2021-06-21 16:41:56,"Chicago, IL",1,0,1535,"['science', 'COVID', 'pandemic', 'PublicHealth', 'China']"
argusleader,"Eighteen additional South Dakotans tested positive for COVID-19 while hospitalizations increased by four, the Depar… https://t.co/k9JEiy1pyf",2021-06-21 16:40:00,"Sioux Falls, South Dakota",0,0,60342,[]
Argus911,"Eighteen additional South Dakotans tested positive for COVID-19 while hospitalizations increased by four, the Depar… https://t.co/fHqhyJ8K8J",2021-06-21 16:40:00,"Sioux Falls, S.D.",2,0,88740,[]
NicoleBreedt9,@HeidiGiokos Is there any way that you will be able to receive the Covid-19 vaccine as you are and have been a fron… https://t.co/Hqgi92atIV,2021-06-21 16:39:53,,1,0,58,[]
NewsMedical,Study shows a robust immune response to COVID-19 vaccine in breastfeeding health workers https://t.co/IzJ8mMMV3N… https://t.co/2Nkm2soZ9g,2021-06-21 16:38:04,,0,0,14078,[]
sanjoy_missra,"THIS IS BIG

A confidentiality agreement shows coronavirus #vaccine candidates were transferred from Moderna to Uni… https://t.co/K4OBTINYCg",2021-06-21 16:36:34,lucknow,0,1,253,['vaccine']
MSF_USA,"It's the eve of @BioNTech_Group's shareholder mtg. 

Why is that important? Because shareholders can demand the tec… https://t.co/0jZCG8Gxuz",2021-06-21 16:36:14,"New York, NY",20,14,895966,[]
NickT4000,@avardwilson @carguy_1970 @CanAditude What? You mean a mortality rate of 0.002% &amp; survival rate of 99.98% age 70 &amp;… https://t.co/y9cV9Pa3VH,2021-06-21 16:33:39,,0,0,40,[]
DrMichelleBIO,"With the development of safe, effective Covid-19 vaccines, science has overcome one of the main barriers to ending… https://t.co/xaJr8WrS3H",2021-06-21 16:27:00,"Washington, DC",9,2,4192,[]
OreInNicaragua,"Got second Covid (Covishield) vaccine today.   In three weeks, my friend and I are going to meet for lunch.  The pr… https://t.co/hw3I41Rgcy",2021-06-21 16:26:30,"Jinotega, Nicaragua",4,0,79,[]
Bri55743204,Pandemic over Covid is now endemic the Indian variant kills less people than the vaccine https://t.co/ikEqz8xuVk,2021-06-21 16:24:09,,0,0,145,[]
briflynews,"Amid the COVID pandemic, the Canadian government extended its travel restriction until July 21.
#travel… https://t.co/xHwxX3YzQb",2021-06-21 16:18:47,India,0,0,266,['travel']
DOminiakSCIENCE,@AlastairMcA30 Recently my moms patient said “I actually have the Covid antibodies and I didn’t even need the vacci… https://t.co/iHbjg383ri,2021-06-21 16:18:19,,11,0,514,[]
BrentBierman,An effort to vaccinate 75% of nursing home staff against Covid-19 by July 1 appears to be faltering amid employee h… https://t.co/hi7emtzxCV,2021-06-21 16:16:51,,0,0,232,[]
VortexBrito,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/h6LKpQkHBE by @aparna_gopalan",2021-06-21 16:16:21,"São Paulo, Brasil",0,0,133,[]
CC_Columbia,"“...our solution is not only relevant for the Covid-19 pandemic, but also will remain increasingly important in pro… https://t.co/Pbjt9S0AQ0",2021-06-21 16:16:18,"New York, NY",5,2,10461,[]
CDCEnvironment,#PrepYourHealth for #hurricane season during the #COVID19 pandemic. Make an emergency plan and get a COVID-19 vacci… https://t.co/yvmLVN9op9,2021-06-21 16:14:11,cdc.gov/nceh & atsdr.cdc.gov,22,13,32703,"['PrepYourHealth', 'hurricane', 'COVID19']"
KarabatsosTh,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/tLV9uSQoI6 by @aparna_gopalan",2021-06-21 16:12:00,Athens,1,1,900,[]
bywirenews,"@alboradanet - ""While the G7 is prolonging the pandemic, the Summit for Vaccine Internationalism is organising to e… https://t.co/81W5wWgyVI",2021-06-21 16:11:00,"London, England",0,0,11603,[]
SJA_BCYT,"During the Spanish Flu, 1918 to 1920, St. John Ambulance volunteers joined with the Red Cross to provide medical ai… https://t.co/T5lEJyRnBf",2021-06-21 16:10:12,British Columbia & Yukon,8,2,1461,[]
DemonMamaReal,"So, quick review for the workers of America:

-Pandemic yeeted most of the jobs
-Jobs aren't back
-Gig Economy Expl… https://t.co/XgDys3UMHf",2021-06-21 16:06:07,Living Rent Free in Your Head,175,35,8456,[]
RudyCuzzetto,"Received my 2nd #COVID19ON vaccine dose this morning at @THP_hospital in #MississaugaLakeshore.

Please book your 2… https://t.co/JV2RNmSVhN",2021-06-21 16:05:58,"Mississauga, Ontario",22,3,9110,"['COVID19ON', 'MississaugaLakeshore']"
commentary_a,"The Biden Administration, in coordination with the Scientific World/CDC/WHO all agree, the goal now is to eradicate… https://t.co/tVIrIJvJUj",2021-06-21 16:05:57,,1,0,2208,[]
OttawaHealth,"So, vaccine brands.

Throughout this pandemic, public health has been in a constant state of change. We observe &amp; w… https://t.co/rvfSu6LJeK",2021-06-21 16:04:41,"Ottawa, Ontario",316,96,127048,[]
ZNeveri,"Funeral home whistleblower reveals that the real pandemic started when the covid vaccine rollout started

Full Vide… https://t.co/I8JXOpqoLw",2021-06-21 16:03:06,,740,578,16408,[]
AnnaNordseth,"COVID vaccines are now widely available in the US, restrictions are lifting, and my pandemic anxiety is higher than… https://t.co/DCZ8v2fRA0",2021-06-21 16:02:10,,5,0,607,[]
DoloresHuertaFD,Calling all dads! The #COVID #Vaccine is your best chance at ending the pandemic and staying in good health. Sign u… https://t.co/p29qp3KDE7,2021-06-21 16:01:15,"Central Valley, CA",5,1,4923,"['COVID', 'Vaccine']"
lugwaja,@cw_pedro Did India get its COVID vaccine strategy wrong? | Coronavirus pandemic News | Al Jazeera https://t.co/yO62wgCyiR via @AJEnglish,2021-06-21 15:58:59,Probably on air,0,0,3317,[]
AMiceMarina,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/1ypo9SkYG0 by @aparna_gopalan",2021-06-21 15:58:40,California,0,0,1398,[]
JoeCairns9,"@TzipiHotovely @nadhimzahawi Well Nadhim, did you ask her why Israel have obstructed Palestinian efforts to combat… https://t.co/d1rTt3zJd7",2021-06-21 15:54:39,"London, UK",0,0,8,[]
ebrandt76,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/Kc5EduYJwa by @aparna_gopalan",2021-06-21 15:44:17,"Fresno, CA",0,0,623,[]
VI4Research,The #COVID19 #vaccine created over one weekend was years in the making. Read about this process and why the next pa… https://t.co/9BiWWkmJw2,2021-06-21 15:43:53,"Nashville, TN",14,12,1785,"['COVID19', 'vaccine']"
PIIE,The use of population shares as a vaccine allocation criterion ignores different public health needs globally. If G… https://t.co/jS2KTXYY6Y,2021-06-21 15:42:01,"Washington, DC",3,0,68835,[]
pbhushan1,"This raises many troubling questions.
Did Fauci, Moderna&amp;Baric know about the Wuhan Lab leak of Covid-19 even befor… https://t.co/1qNxxulp6d",2021-06-21 15:41:27,"New Delhi, India",697,261,2263266,[]
GriffinRahnIns,"While vaccine rollouts signal that the end of the global pandemic may be around the corner, the post-COVID world co… https://t.co/bpztQgpYEe",2021-06-21 15:30:28,Pekin Illinois,0,0,79,[]
frontline_india,"As the #secondwave of the #COVID19 #pandemic begins to hint at an ebb, even if unevenly across the country, India’s… https://t.co/XossTRzHma",2021-06-21 15:30:00,Chennai,0,0,43189,"['secondwave', 'COVID19', 'pandemic']"
Byil32,"@HerLiverMD @ibdurk @BuffaloBills @evandawson When you live through a pandemic, have multiple people in your home t… https://t.co/MDMAb5Anue",2021-06-21 15:23:02,,9,0,57,[]
GODWINSXVII,A confidentiality agreement shows potential coronavirus vaccine candidates were transferred from Moderna to the Uni… https://t.co/jCt9I2NSBW,2021-06-21 15:22:36,Undisclosed,1,0,14,[]
DerejeWordofa,⁦@CyrilRamaphosa⁩ is right about the critical need for increased productions and distributions of vaccines to end t… https://t.co/w6NW5q3U6A,2021-06-21 15:20:01,Ethiopia and Austria,8,5,3196,[]
Renew_Democracy,"This is not ""political manipulation."" This is an act to save lives against Covid-19 and help a country who provided… https://t.co/TeajkoLltd",2021-06-21 15:16:32,"New York, NY",7,1,28399,[]
COHospitalAssn,Get the protection you've been waiting for. Find out where you can get the COVID-19 vaccine and help end the pandem… https://t.co/aJv4zlMSBe,2021-06-21 15:15:09,"Greenwood Village, Colo.",0,0,2059,[]
ojaihospital,The economy is reopening and most pandemic-related restrictions have been lifted — but to keep this positive trend… https://t.co/jfnBUQejng,2021-06-21 15:15:03,"Ojai, CA",0,0,85,[]
shehzadyounis,"Three Years Is Too Long to Wait for a Global Vaccine Rollout

Impact hubs are a quicker way to get everyone in the… https://t.co/RmM3VPzaG0",2021-06-21 15:14:21,Thinkstan,0,0,482,[]
liaisonsus,"India’s vaccine makers and all other companies around the World are pandemic profiteers, not humanitarians… https://t.co/OJrugFfQgq",2021-06-21 15:12:34,Manhattan Beach California,0,0,90,[]
robmuggah,Less than 1% of the 2.3 billion #vaccine doses administered to date have gone to low-income countries. Impact hubs… https://t.co/dxPeOsXNPu,2021-06-21 15:10:55,,11,4,2021,['vaccine']
timesofindia,"More than 80 lakh doses of anti-COVID vaccine have been administered so far, on day one of the implementation of 'R… https://t.co/WBi2dMkQeN",2021-06-21 15:09:47,New Delhi,181,10,13691078,[]
KathyLWebb,Not the news you like 2 see: at 38% Pulaski County is highest in state for fully vaccinated residents. Other counti… https://t.co/xAEagiGbp6,2021-06-21 15:07:55,"Little Rock, AR",37,14,3833,[]
MantasNick,"India’s vaccine makers are pandemic profiteers, not humanitarians https://t.co/gFspdRa4om by @aparna_gopalan",2021-06-21 15:07:52,New Jersey,0,0,694,[]
ForeignPolicy,"Less than 1 percent of the billions of vaccine doses administered to date have gone to low-income countries.
https://t.co/JdFZdUFwA6",2021-06-21 15:04:11,,13,8,1166356,[]
HealthMiddlesex,"FACT: #COVID19 vaccination helps keep you from getting COVID-19.
The vaccines currently available in the United Sta… https://t.co/pbk7JRQwHW",2021-06-21 15:03:25,"Middlesex County, NJ",0,0,171,['COVID19']
iaayush14_,@Facts_chek @PTI_News Idots some reports says that China started there vaccination drive in last july where all ove… https://t.co/OG5Cr0xZqI,2021-06-21 15:02:52,India,1,0,59,[]
franbianucci,"@SavvaNicole @hayziie91 @DannsMrs @piersmorgan Yes... but covid, you can just not get it (with the proper care). An… https://t.co/cOxU9CbxJC",2021-06-21 15:02:21,"Córdoba, Argentina",0,0,76,[]
newrepublic,"“Ending the pandemic is not a question of charity. It is a question of survival. The longer we wait, the more we ar… https://t.co/yygIPXGVqa",2021-06-21 15:01:13,"New York, NY",4,4,176703,[]
Akram_Medical,"⚡ Have you registered yourself for the #Covid vaccination? ⚡

🌟 Fill the form below to get yourself registered for… https://t.co/s2Q8SG2TFl",2021-06-21 15:00:48,,0,0,6,['Covid']
CapitalRegional,"Fully vaccinated? If you are fully vaccinated against #COVID19, you can start doing many things that you had stoppe… https://t.co/89x9jkRls8",2021-06-21 15:00:08,"Tallahassee, FL",1,1,1807,['COVID19']
Penseuse,Three Years Is Too Long to Wait for a Global Vaccine Rollout https://t.co/mk0kBYyoVh [@ForeignPolicy],2021-06-21 15:00:02,Kenyan Diaspora,0,0,762,[]
tonyleys,"“It sounds horrible to say, but I mean, it seems like most of the people who were going to pass away from it have a… https://t.co/OJn7F8rkD3",2021-06-21 14:56:47,"Des Moines, IA",4,4,4949,[]
cnbcafrica,The face of Africa and global economies are expected to look very different post the COVID-19 pandemic. Standard Ba… https://t.co/adf7pid4PX,2021-06-21 14:56:33,Africa,3,2,257128,[]
vvitchymama,@girlgangmama I do have them!! Idk what it is man but I went an entire year at the start of the pandemic not gettin… https://t.co/v80FoKJDTB,2021-06-21 14:52:03,$spookbun,0,0,12187,[]
VOAStevenson,US Sending 2.5 Million COVID-19 Vaccines to Taiwan https://t.co/BfSnbzUNQG @voanews,2021-06-21 14:51:46,Washington DC,1,0,5642,[]
